"X","code","date","news","extract_code","extracted_date","sentiscore","final_sentiment"
13239,"https://www.klsescreener.com/v2/news/stock/3816","TheEdge21 Mar, 2019 11:01am - 6 days ago","misc     ","3816","2019-03-21",0,"neu"
13231,"https://www.klsescreener.com/v2/news/stock/3816","TheStar13 Apr, 2019 10:40am - 4 days ago","are we paying our workers enough","3816","2019-04-13",1,"pos"
13246,"https://www.klsescreener.com/v2/news/stock/3816","TheEdge12 Mar, 2019 10:54am - 6 days ago","more investment decisions seen for o g sector in next one to two years","3816","2019-03-12",0,"neu"
13253,"https://www.klsescreener.com/v2/news/stock/3816","TheStar06 Mar, 2019 13:00pm - 1 week ago","klci stays range bound at midday market breadth positive","3816","2019-03-06",1,"pos"
13256,"https://www.klsescreener.com/v2/news/stock/3816","TheStar04 Mar, 2019 17:40pm - 1 week ago","klci closes lower on tenaga pchem maxis losses","3816","2019-03-04",-1,"neg"
12916,"https://www.klsescreener.com/v2/news/stock/3859","TheEdge27 Feb, 2019 08:32am - 1 month ago","magnum may climb higher says rhb retail research","3859","2019-02-27",0,"neu"
12914,"https://www.klsescreener.com/v2/news/stock/3859","TheEdge05 Mar, 2019 20:33pm - 1 month ago","  magnum shares traded off market","3859","2019-03-05",0,"neu"
12886,"https://www.klsescreener.com/v2/news/stock/3859","TheStar02 Apr, 2019 10:32am - 2 weeks ago","impiana set for expansion in hospitality business","3859","2019-04-02",0,"neu"
12910,"https://www.klsescreener.com/v2/news/stock/3859","TheStar19 Mar, 2019 07:56am - 3 weeks ago","nfo sales rebound","3859","2019-03-19",0,"neu"
1544,"https://www.klsescreener.com/v2/news/stock/3867","TheEdge15 Mar, 2019 17:42pm - 1 week ago","glove makers lead gains in klci","3867","2019-03-15",2,"pos"
10622,"https://www.klsescreener.com/v2/news/stock/3867","Nanyang09 Mar, 2019 00:00am - 1 week ago","       rm  ","3867","2019-03-09",0,"neu"
1532,"https://www.klsescreener.com/v2/news/stock/3867","TheEdge28 Mar, 2019 10:51am - 6 days ago","potential opr cut likely to hurt overall klci earnings  cimb research","3867","2019-03-28",-1,"neg"
16862,"https://www.klsescreener.com/v2/news/stock/3891","TheEdge28 Feb, 2019 21:13pm - 1 month ago","muis unit sues uda for early tenancy termination of metrojaya tenancy in bb plaza","3891","2019-02-28",-1,"neg"
7742,"https://www.klsescreener.com/v2/news/stock/3891","Sinchew07 Mar, 2019 10:52am - 1 month ago","   uda   ","3891","2019-03-07",0,"neu"
7741,"https://www.klsescreener.com/v2/news/stock/3891","TheStar09 Apr, 2019 10:30am - 1 day ago","quick take mui properties up  in active trade","3891","2019-04-09",0,"neu"
11770,"https://www.klsescreener.com/v2/news/stock/3905","TheEdge18 Mar, 2019 08:57am - 4 hours ago","taliworks boss said to take up substantial stake in thriven","3905","2019-03-18",0,"neu"
2699,"https://www.klsescreener.com/v2/news/stock/3905","TheEdge18 Mar, 2019 20:04pm - 3 weeks ago","    thriven    ","3905","2019-03-18",0,"neu"
2698,"https://www.klsescreener.com/v2/news/stock/3905","TheEdge19 Mar, 2019 09:07am - 3 weeks ago","taliworks boss raises stake in thriven global to  ","3905","2019-03-19",0,"neu"
2697,"https://www.klsescreener.com/v2/news/stock/3905","TheEdge20 Mar, 2019 10:37am - 3 weeks ago","stock with momentum thriven global","3905","2019-03-20",0,"neu"
208,"https://www.klsescreener.com/v2/news/stock/3948","TheEdge20 Mar, 2019 17:00pm - 4 weeks ago","boustead plantations plots turnaround after historic loss","3948","2019-03-20",-1,"neg"
14365,"https://www.klsescreener.com/v2/news/stock/4022","TheEdge28 Feb, 2019 21:29pm - 1 month ago","tadmax deputy md directors resign","4022","2019-02-28",0,"neu"
14362,"https://www.klsescreener.com/v2/news/stock/4022","TheEdge04 Mar, 2019 14:00pm - 1 month ago","tadmax yet to get notification of scrapping of project","4022","2019-03-04",0,"neu"
13188,"https://www.klsescreener.com/v2/news/stock/4057","TheEdge13 Apr, 2019 14:00pm - 4 days ago","lipper fund awards from refinitiv maybank grabs best equity group award","4057","2019-04-13",3,"pos"
12651,"https://www.klsescreener.com/v2/news/stock/4065","TheEdge21 Mar, 2019 23:52pm - 5 days ago","perdana petroleum wins rm  mil charter contract from dayang enterprise","4065","2019-03-21",1,"pos"
12651,"https://www.klsescreener.com/v2/news/stock/4065","TheEdge08 Apr, 2019 10:10am - 2 days ago","ppb group up   to highest level in six weeks","4065","2019-04-08",0,"neu"
5602,"https://www.klsescreener.com/v2/news/stock/4081","TheEdge15 Mar, 2019 11:04am - 2 weeks ago","stock with momentum destini","4081","2019-03-15",0,"neu"
5485,"https://www.klsescreener.com/v2/news/stock/4081","TheStar11 Mar, 2019 10:04am - 1 week ago","aminvest research favours dialog serba dinamik yinson","4081","2019-03-11",0,"neu"
5607,"https://www.klsescreener.com/v2/news/stock/4081","TheEdge13 Mar, 2019 19:05pm - 3 weeks ago","destini bags sarawak shell contract under pac drilling programme","4081","2019-03-13",0,"neu"
5605,"https://www.klsescreener.com/v2/news/stock/4081","TheStar14 Mar, 2019 08:51am - 2 weeks ago","destini unitwins sarawak shell contract","4081","2019-03-14",0,"neu"
5604,"https://www.klsescreener.com/v2/news/stock/4081","TheStar14 Mar, 2019 09:36am - 2 weeks ago","quick take destini surges  on new contract win","4081","2019-03-14",1,"pos"
5603,"https://www.klsescreener.com/v2/news/stock/4081","TheEdge14 Mar, 2019 10:19am - 2 weeks ago","destini unit bags sarawak shell deal under pac drilling programme","4081","2019-03-14",0,"neu"
55,"https://www.klsescreener.com/v2/news/stock/4162","TheStar03 Apr, 2019 08:53am - 1 week ago","tighter tobacco oversight may be net positive for bat","4162","2019-04-03",0,"neu"
53,"https://www.klsescreener.com/v2/news/stock/4162","TheEdge04 Apr, 2019 10:56am - 6 days ago","bat prospects seen positive despite extension of smoking ban","4162","2019-04-04",1,"pos"
49,"https://www.klsescreener.com/v2/news/stock/4162","TheStar25 Mar, 2019 09:35am - 2 days ago","philip morris canada division gains creditor protection","4162","2019-03-25",2,"pos"
46,"https://www.klsescreener.com/v2/news/stock/4162","TheStar14 Mar, 2019 00:00am - 4 days ago","investors lose a major justification for holding tobacco stocks","4162","2019-03-14",-1,"neg"
57,"https://www.klsescreener.com/v2/news/stock/4162","TheStar28 Mar, 2019 18:00pm - 6 days ago","bursa malaysia extends losses to close lower","4162","2019-03-28",-1,"neg"
3219,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge02 Apr, 2019 20:23pm - 1 day ago","sime darby unit disposes of  percent stake in sime kubota for rm  mil","4197","2019-04-02",0,"neu"
3228,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge29 Mar, 2019 10:48am - 5 days ago","bmw launches i m sport priced at rm ","4197","2019-03-29",0,"neu"
3225,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge30 Mar, 2019 11:30am - 4 days ago","my say make my palm oil a great brand","4197","2019-03-30",1,"pos"
3234,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge12 Apr, 2019 11:48am - 5 days ago","sime darby bhd raised to neutral at rhb research institute","4197","2019-04-12",0,"neu"
3183,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge18 Mar, 2019 18:49pm - Just now ago","sime darby brunsfields guests entertained by singer from crazy rich asians","4197","2019-03-18",0,"neu"
3186,"https://www.klsescreener.com/v2/news/stock/4197","TheStar18 Mar, 2019 14:22pm - Just now ago","kpoc files rmm claim against mmhe","4197","2019-03-18",0,"neu"
3189,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge15 Mar, 2019 10:27am - 3 days ago","epf pnb complete acquisition of battersea commercial assets","4197","2019-03-15",0,"neu"
3200,"https://www.klsescreener.com/v2/news/stock/4197","TheStar12 Mar, 2019 12:51pm - 6 days ago","sime darby plantation looks downstream for growth","4197","2019-03-12",0,"neu"
3194,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge14 Mar, 2019 10:52am - 4 days ago","bright spots seen in simes heavy equipment healthcare","4197","2019-03-14",1,"pos"
3192,"https://www.klsescreener.com/v2/news/stock/4197","TheStar14 Mar, 2019 18:28pm - 3 days ago","pnb epf completes battersea power stations commercial assets acquisition","4197","2019-03-14",0,"neu"
3191,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge14 Mar, 2019 20:24pm - 3 days ago","epf pnb complete acquisition of battersea power station commercial assets","4197","2019-03-14",0,"neu"
3190,"https://www.klsescreener.com/v2/news/stock/4197","TheStar15 Mar, 2019 00:00am - 3 days ago","pnb epf acquire power stations commercial assets","4197","2019-03-15",0,"neu"
3216,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge17 Apr, 2019 10:49am - 12 hours ago","sime darby sees stable outlook for its industrial segment","4197","2019-04-17",1,"pos"
3232,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge12 Apr, 2019 15:00pm - 5 days ago","launch of elmina valley five sees almost  take up","4197","2019-04-12",0,"neu"
3202,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge11 Mar, 2019 16:00pm - 6 days ago","sime darby property to unveil phase  of serenia adiva","4197","2019-03-11",0,"neu"
3221,"https://www.klsescreener.com/v2/news/stock/4197","TheStar16 Apr, 2019 10:05am - 1 day ago","quick take cbip shares up on contract win","4197","2019-04-16",1,"pos"
3223,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge15 Apr, 2019 19:30pm - 2 days ago","commodities japan looking to secure malaysian cpo","4197","2019-04-15",1,"pos"
3224,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge15 Apr, 2019 18:16pm - 2 days ago","cbip bags rmm palm oil mills job in png","4197","2019-04-15",0,"neu"
3227,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge15 Apr, 2019 15:35pm - 2 days ago","sime darby bhd advances   beating gains in klci","4197","2019-04-15",1,"pos"
3219,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge16 Apr, 2019 15:47pm - 1 day ago","megroup awarded hyundai dealership in malaysia","4197","2019-04-16",1,"pos"
3241,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge21 Mar, 2019 18:37pm - 6 days ago","biggest malaysia state fund weighs debut exchangeable bond sale","4197","2019-03-21",0,"neu"
3244,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge21 Mar, 2019 08:46am - 6 days ago","malaysia s biggest state fund sees strong revival for stocks","4197","2019-03-21",2,"pos"
3214,"https://www.klsescreener.com/v2/news/stock/4197","TheStar10 Apr, 2019 07:40am - 15 hours ago","sime darby property eyes rm bil sales","4197","2019-04-10",0,"neu"
3233,"https://www.klsescreener.com/v2/news/stock/4197","TheStar04 Apr, 2019 18:18pm - 6 days ago","amrin awaluddin to resign as sime property group md","4197","2019-04-04",0,"neu"
3226,"https://www.klsescreener.com/v2/news/stock/4197","TheStar05 Apr, 2019 12:55pm - 5 days ago","klci dips on a slow trading day brent crude backs off us  mark","4197","2019-04-05",-2,"neg"
3218,"https://www.klsescreener.com/v2/news/stock/4197","TheStar09 Apr, 2019 09:05am - 1 day ago","sime darby propertys elsa a hit","4197","2019-04-09",0,"neu"
3221,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge07 Apr, 2019 16:15pm - 3 days ago","sime darby property s first affordable product elsa fully sold out on launch day","4197","2019-04-07",1,"pos"
3220,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge08 Apr, 2019 10:19am - 2 days ago","sime darby propertys elsa fully sold out on launch day","4197","2019-04-08",0,"neu"
3239,"https://www.klsescreener.com/v2/news/stock/4197","TheStar22 Mar, 2019 07:51am - 5 days ago","pnb weighs first exchangeable bond sale","4197","2019-03-22",0,"neu"
3237,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge22 Mar, 2019 08:55am - 5 days ago","biggest malaysia state fund weighs debut exchangeable bond sale","4197","2019-03-22",0,"neu"
3233,"https://www.klsescreener.com/v2/news/stock/4197","TheStar25 Mar, 2019 08:50am - 2 days ago","almost all units at elmina valley five sold out","4197","2019-03-25",0,"neu"
3238,"https://www.klsescreener.com/v2/news/stock/4197","TheStar22 Mar, 2019 07:56am - 5 days ago","malaysias biggest state fund sees strong revival for stocks","4197","2019-03-22",2,"pos"
3228,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge26 Mar, 2019 10:51am - 1 day ago","developers expected to record lower new property sales this year","4197","2019-03-26",0,"neu"
3232,"https://www.klsescreener.com/v2/news/stock/4197","TheEdge25 Mar, 2019 10:27am - 2 days ago","sime darbys ev sees almost  take up on launch day","4197","2019-03-25",0,"neu"
13420,"https://www.klsescreener.com/v2/news/stock/4235","TheEdge14 Mar, 2019 15:00pm - 2 weeks ago","cover story better times ahead for the steel sector","4235","2019-03-14",1,"pos"
4272,"https://www.klsescreener.com/v2/news/stock/4235","TheEdge09 Apr, 2019 08:18am - 1 day ago","possible for bottom fishing in lion industries says publicinvest research","4235","2019-04-09",0,"neu"
2655,"https://www.klsescreener.com/v2/news/stock/4243","TheEdge12 Mar, 2019 11:04am - 1 month ago","stock with momentum wtk holdings","4243","2019-03-12",0,"neu"
2659,"https://www.klsescreener.com/v2/news/stock/4243","TheEdge05 Mar, 2019 13:20pm - 1 month ago","wtk coastal cck aturmaju t mesb harn len","4243","2019-03-05",0,"neu"
12229,"https://www.klsescreener.com/v2/news/stock/4251","Chinapress28 Feb, 2019 23:27pm - 1 month ago","         i    ","4251","2019-02-28",0,"neu"
12230,"https://www.klsescreener.com/v2/news/stock/4251","Sinchew28 Feb, 2019 15:40pm - 1 month ago","  i city  i      ","4251","2019-02-28",0,"neu"
12231,"https://www.klsescreener.com/v2/news/stock/4251","Chinapress27 Feb, 2019 21:40pm - 1 month ago","i              ","4251","2019-02-27",0,"neu"
5191,"https://www.klsescreener.com/v2/news/stock/4324","TheStar28 Feb, 2019 09:43am - 2 weeks ago","bursa in the red after mostly weak corporate results","4324","2019-02-28",-1,"neg"
5192,"https://www.klsescreener.com/v2/news/stock/4324","TheStar28 Feb, 2019 09:12am - 2 weeks ago","trading ideas genting genting malaysia umw padini airasia","4324","2019-02-28",0,"neu"
5195,"https://www.klsescreener.com/v2/news/stock/4324","TheEdge27 Feb, 2019 22:24pm - 2 weeks ago","hengyuan posts second straight quarterly loss hit by downtime","4324","2019-02-27",-1,"neg"
17020,"https://www.klsescreener.com/v2/news/stock/4383","TheStar06 Mar, 2019 08:00am - 1 week ago","jaya tiasa","4383","2019-03-06",0,"neu"
17027,"https://www.klsescreener.com/v2/news/stock/4383","TheEdge08 Apr, 2019 08:35am - 2 days ago","jaya tiasa may rebound further rhb retail research","4383","2019-04-08",0,"neu"
7887,"https://www.klsescreener.com/v2/news/stock/4383","TheEdge17 Apr, 2019 08:26am - 14 hours ago","jaya tiasa may climb higher says rhb retail research","4383","2019-04-17",0,"neu"
4170,"https://www.klsescreener.com/v2/news/stock/4405","TheStar27 Feb, 2019 14:01pm - 2 weeks ago","sabah plans to diversify industries","4405","2019-02-27",0,"neu"
4172,"https://www.klsescreener.com/v2/news/stock/4405","TheEdge27 Feb, 2019 10:45am - 2 weeks ago","tan chong motor fy results above expectations","4405","2019-02-27",0,"neu"
4173,"https://www.klsescreener.com/v2/news/stock/4405","TheStar27 Feb, 2019 00:00am - 2 weeks ago","higher profit in sight for tan chong motor","4405","2019-02-27",0,"neu"
4180,"https://www.klsescreener.com/v2/news/stock/4405","TheStar26 Feb, 2019 09:27am - 2 weeks ago","quick take tan chong jumps  on returning to the black","4405","2019-02-26",0,"neu"
4183,"https://www.klsescreener.com/v2/news/stock/4405","TheEdge26 Feb, 2019 00:26am - 2 weeks ago","gamuda maybulk apex equity tan chong karex k seng seng media chinese econpile boustead plantations suncon lay hong unisem apm automotive and uem edgenta","4405","2019-02-26",0,"neu"
4185,"https://www.klsescreener.com/v2/news/stock/4405","TheStar26 Feb, 2019 00:00am - 2 weeks ago","tan chong records q net profit of rm mil","4405","2019-02-26",0,"neu"
4187,"https://www.klsescreener.com/v2/news/stock/4405","TheEdge25 Feb, 2019 19:52pm - 2 weeks ago","tan chong motor reports profitable fy after two loss making years declares  sen dividend","4405","2019-02-25",-1,"neg"
4188,"https://www.klsescreener.com/v2/news/stock/4405","TheStar25 Feb, 2019 19:01pm - 2 weeks ago","tan chong back in the black in fy but sees subdued market this year","4405","2019-02-25",-1,"neg"
4182,"https://www.klsescreener.com/v2/news/stock/4405","TheEdge26 Feb, 2019 06:14am - 2 weeks ago","klci to drift higher hurdle at  ","4405","2019-02-26",0,"neu"
7110,"https://www.klsescreener.com/v2/news/stock/4448","TheStar07 Mar, 2019 15:08pm - 2 weeks ago","lafarge rally on ecrl hopes sparks bursa query","4448","2019-03-07",0,"neu"
7101,"https://www.klsescreener.com/v2/news/stock/4448","TheStar20 Mar, 2019 13:57pm - 3 weeks ago","aberdeen ceases to be tasek corp substantial shareholder","4448","2019-03-20",0,"neu"
7102,"https://www.klsescreener.com/v2/news/stock/4448","TheEdge19 Mar, 2019 09:52am - 3 weeks ago","tasek corp sees   stake traded off market","4448","2019-03-19",0,"neu"
2433,"https://www.klsescreener.com/v2/news/stock/4456","TheEdge28 Feb, 2019 10:01am - 3 weeks ago","cimb ib downgrades dnex lowers target price to  sen","4456","2019-02-28",0,"neu"
11492,"https://www.klsescreener.com/v2/news/stock/4456","TheEdge28 Feb, 2019 16:07pm - 2 weeks ago","dagang net luxtag partnership offers blockchain based e services","4456","2019-02-28",0,"neu"
